"agent"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058329582"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058333940"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058335110"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058336352"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058340224"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058340377"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058340421"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058343411"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058343656"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058345115"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058345987"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058347305"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058353453"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058353490"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058353625"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058354241"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058354542"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058354763"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058356928"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058360327"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058361975"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058362960"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058364363"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058365661"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058366018"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058373741"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058379641"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058381600"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058391758"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058396220"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058396858"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058397486"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058399480"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058407122"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058408849"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058409256"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058411725"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058412064"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058415318"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058416131"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058416757"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058418530"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058422807"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058424628"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058424630"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058425152"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058425300"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058425729"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058425766"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058429267"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058437243"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058437372"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058437870"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058441940"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058444719"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058453998"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058459849"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058465660"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058468300"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058468637"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058469204"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058471630"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058477622"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058480706"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058483272"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058483733"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058490240"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058493216"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058500285"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058501602"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058501663"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058502579"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058505072"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058510242"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058515213"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/058515864"
