"agent"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000000614"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000002644"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000014680"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000064161"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000081030"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000083300"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000097769"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000100059"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000100613"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000113528"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000114304"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000160646"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000175414"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000198255"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000201160"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000201670"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000202144"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000214075"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000233366"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000285930"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000299564"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000307280"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000312740"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000332750"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000335113"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000338987"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000343807"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000345536"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000359320"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000363474"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000369976"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000394358"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000404485"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000410500"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000411114"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000413980"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000414050"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000414835"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000446060"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000452053"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000454022"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000470255"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000506270"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000513641"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000532919"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000573035"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000611530"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000627306"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000655526"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000668988"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000672941"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000691330"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000692362"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000692731"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000706360"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000708456"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000717860"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000782576"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000788083"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000791862"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000882700"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000923722"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000952601"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000965909"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000966193"
"http://publicspending.medialab.ntua.gr/resource/paymentAgents/000967313"
